cell_model_index,source.ip,destination.ip,source.port,destination.port,network.protocol,network.transport,Argus.transaction.state,count_z_score_mean,count_z_score_standard_deviation
2100,59.166.0.4,149.171.126.3,*,*,unknown,*,*,165.16666666666666,15.071127658171065
2101,59.166.0.4,149.171.126.4,*,*,dns,*,*,54.388888888888886,6.575534527396815
2102,59.166.0.4,149.171.126.4,*,*,ftp,*,*,6.944444444444445,1.8096108305447034
2103,59.166.0.4,149.171.126.4,*,*,http,*,*,31.055555555555557,6.105300267638333
2104,59.166.0.4,149.171.126.4,*,*,smtp,*,*,11.944444444444445,2.3681268317719018
2105,59.166.0.4,149.171.126.4,*,*,ssh,*,*,6.444444444444445,3.7001835122992692
2106,59.166.0.4,149.171.126.4,*,*,unknown,*,*,169.11111111111111,27.561827243266265
2107,59.166.0.4,149.171.126.5,*,*,dns,*,*,52.833333333333336,7.7549267494212275
2108,59.166.0.4,149.171.126.5,*,*,ftp,*,*,6.111111111111111,2.4469683939494713
2109,59.166.0.4,149.171.126.5,*,*,http,*,*,26.38888888888889,4.111486469350753
2110,59.166.0.4,149.171.126.5,*,*,smtp,*,*,10.333333333333334,2.6666666666666665
2111,59.166.0.4,149.171.126.5,*,*,ssh,*,*,7.166666666666667,3.919325338768282
2112,59.166.0.4,149.171.126.5,*,*,unknown,*,*,172.38888888888889,17.4805888817946
2113,59.166.0.4,149.171.126.6,*,*,dns,*,*,52.5,7.7977917101930565
2114,59.166.0.4,149.171.126.6,*,*,ftp,*,*,6.888888888888889,2.105255035721824
2115,59.166.0.4,149.171.126.6,*,*,http,*,*,26.666666666666668,3.3499585403736303
2116,59.166.0.4,149.171.126.6,*,*,smtp,*,*,12.277777777777779,3.245604815328562
2117,59.166.0.4,149.171.126.6,*,*,ssh,*,*,6.055555555555555,4.22258770347997
2118,59.166.0.4,149.171.126.6,*,*,unknown,*,*,162.11111111111111,13.097450510559039
2119,59.166.0.4,149.171.126.7,*,*,dns,*,*,51.77777777777778,8.120998539831824
2120,59.166.0.4,149.171.126.7,*,*,ftp,*,*,6.833333333333333,2.565800719723442
2121,59.166.0.4,149.171.126.7,*,*,http,*,*,28.055555555555557,5.612211113299901
2122,59.166.0.4,149.171.126.7,*,*,smtp,*,*,11.833333333333334,3.7896056669673577
2123,59.166.0.4,149.171.126.7,*,*,ssh,*,*,6.055555555555555,2.655648533937138
2124,59.166.0.4,149.171.126.7,*,*,unknown,*,*,163.0,24.537952463706322
2125,59.166.0.4,149.171.126.8,*,*,dns,*,*,52.72222222222222,7.621647208631446
2126,59.166.0.4,149.171.126.8,*,*,ftp,*,*,7.055555555555555,2.9339435392246433
2127,59.166.0.4,149.171.126.8,*,*,http,*,*,28.055555555555557,6.0412675474809845
2128,59.166.0.4,149.171.126.8,*,*,smtp,*,*,10.11111111111111,2.9038076323048845
2129,59.166.0.4,149.171.126.8,*,*,ssh,*,*,6.111111111111111,3.3646675399392714
2130,59.166.0.4,149.171.126.8,*,*,unknown,*,*,155.66666666666666,21.123972690339816
2131,59.166.0.4,149.171.126.9,*,*,dns,*,*,51.55555555555556,8.668091051040927
2132,59.166.0.4,149.171.126.9,*,*,ftp,*,*,6.222222222222222,2.5507200629442215
2133,59.166.0.4,149.171.126.9,*,*,http,*,*,26.555555555555557,6.246974576386933
2134,59.166.0.4,149.171.126.9,*,*,smtp,*,*,11.055555555555555,3.5193468810470794
2135,59.166.0.4,149.171.126.9,*,*,ssh,*,*,5.666666666666667,3.0368111930480994
2136,59.166.0.4,149.171.126.9,*,*,unknown,*,*,161.5,14.599276998841034
2137,59.166.0.5,149.171.126.0,*,*,dns,*,*,53.0,7.26483157256779
2138,59.166.0.5,149.171.126.0,*,*,ftp,*,*,4.833333333333333,1.7078251276599332
2139,59.166.0.5,149.171.126.0,*,*,http,*,*,27.555555555555557,4.609437447264787
2140,59.166.0.5,149.171.126.0,*,*,smtp,*,*,10.0,3.073181485764296
2141,59.166.0.5,149.171.126.0,*,*,ssh,*,*,6.888888888888889,3.4623192113073076
2142,59.166.0.5,149.171.126.0,*,*,unknown,*,*,170.72222222222223,29.610068774650056
2143,59.166.0.5,149.171.126.1,*,*,dns,*,*,54.0,7.52772652709081
2144,59.166.0.5,149.171.126.1,*,*,ftp,*,*,6.833333333333333,2.3392781412696997
2145,59.166.0.5,149.171.126.1,*,*,http,*,*,27.88888888888889,4.470755453051269
2146,59.166.0.5,149.171.126.1,*,*,smtp,*,*,13.11111111111111,4.280302285390716
2147,59.166.0.5,149.171.126.1,*,*,ssh,*,*,6.777777777777778,4.103596736137642
2148,59.166.0.5,149.171.126.1,*,*,unknown,*,*,170.22222222222223,21.69883651657018
2149,59.166.0.5,149.171.126.2,*,*,dns,*,*,56.0,7.803133273813083
2150,59.166.0.5,149.171.126.2,*,*,ftp,*,*,5.277777777777778,2.206192183518309
2151,59.166.0.5,149.171.126.2,*,*,http,*,*,25.72222222222222,5.393468844152111
2152,59.166.0.5,149.171.126.2,*,*,smtp,*,*,12.166666666666666,3.8333333333333335
2153,59.166.0.5,149.171.126.2,*,*,ssh,*,*,6.722222222222222,3.4124861506524917
2154,59.166.0.5,149.171.126.2,*,*,unknown,*,*,168.94444444444446,26.06929275395399
2155,59.166.0.5,149.171.126.3,*,*,dns,*,*,51.888888888888886,9.386094258641277
2156,59.166.0.5,149.171.126.3,*,*,ftp,*,*,5.388888888888889,2.189340055026448
2157,59.166.0.5,149.171.126.3,*,*,http,*,*,29.27777777777778,6.207572038831604
2158,59.166.0.5,149.171.126.3,*,*,smtp,*,*,11.666666666666666,3.0550504633038935
2159,59.166.0.5,149.171.126.3,*,*,ssh,*,*,6.333333333333333,2.905932629027116
2160,59.166.0.5,149.171.126.3,*,*,unknown,*,*,169.38888888888889,22.11118090441246
2161,59.166.0.5,149.171.126.4,*,*,dns,*,*,53.166666666666664,4.901813723284247
2162,59.166.0.5,149.171.126.4,*,*,ftp,*,*,5.611111111111111,2.6063786901644224
2163,59.166.0.5,149.171.126.4,*,*,http,*,*,30.61111111111111,5.628685349656001
2164,59.166.0.5,149.171.126.4,*,*,smtp,*,*,10.333333333333334,3.8873012632302006
2165,59.166.0.5,149.171.126.4,*,*,ssh,*,*,7.277777777777778,4.2662181477217755
2166,59.166.0.5,149.171.126.4,*,*,unknown,*,*,167.44444444444446,35.44514105898519
2167,59.166.0.5,149.171.126.5,*,*,dns,*,*,55.0,7.007932013876213
2168,59.166.0.5,149.171.126.5,*,*,ftp,*,*,5.388888888888889,2.5416287185995277
2169,59.166.0.5,149.171.126.5,*,*,http,*,*,28.944444444444443,6.032064527932025
2170,59.166.0.5,149.171.126.5,*,*,smtp,*,*,11.0,3.0
2171,59.166.0.5,149.171.126.5,*,*,ssh,*,*,6.944444444444445,3.4556270089075527
2172,59.166.0.5,149.171.126.5,*,*,unknown,*,*,169.27777777777777,21.809288427832648
2173,59.166.0.5,149.171.126.6,*,*,dns,*,*,51.388888888888886,9.35199853203634
2174,59.166.0.5,149.171.126.6,*,*,ftp,*,*,5.388888888888889,2.189340055026448
2175,59.166.0.5,149.171.126.6,*,*,http,*,*,27.88888888888889,6.099989880582581
2176,59.166.0.5,149.171.126.6,*,*,smtp,*,*,10.88888888888889,3.107140323135458
2177,59.166.0.5,149.171.126.6,*,*,ssh,*,*,7.277777777777778,4.494509682262418
2178,59.166.0.5,149.171.126.6,*,*,unknown,*,*,173.72222222222223,31.001443614335763
2179,59.166.0.5,149.171.126.7,*,*,dns,*,*,47.72222222222222,6.444683903597131
2180,59.166.0.5,149.171.126.7,*,*,ftp,*,*,6.055555555555555,1.7786456215091249
2181,59.166.0.5,149.171.126.7,*,*,http,*,*,27.77777777777778,4.950370979987881
2182,59.166.0.5,149.171.126.7,*,*,smtp,*,*,9.777777777777779,3.6294406602357947
2183,59.166.0.5,149.171.126.7,*,*,ssh,*,*,5.722222222222222,2.42224770628796
2184,59.166.0.5,149.171.126.7,*,*,unknown,*,*,162.22222222222223,20.128905571495256
2185,59.166.0.5,149.171.126.8,*,*,dns,*,*,49.22222222222222,8.045395892168912
2186,59.166.0.5,149.171.126.8,*,*,ftp,*,*,4.5,2.7131367660166177
2187,59.166.0.5,149.171.126.8,*,*,http,*,*,29.166666666666668,5.188127472091127
2188,59.166.0.5,149.171.126.8,*,*,smtp,*,*,10.5,3.0776975521032313
2189,59.166.0.5,149.171.126.8,*,*,ssh,*,*,6.166666666666667,3.5
2190,59.166.0.5,149.171.126.8,*,*,unknown,*,*,156.44444444444446,24.536191459923536
2191,59.166.0.5,149.171.126.9,*,*,dns,*,*,51.22222222222222,6.267691011631313
2192,59.166.0.5,149.171.126.9,*,*,ftp,*,*,7.055555555555555,2.3681268317719018
2193,59.166.0.5,149.171.126.9,*,*,http,*,*,26.444444444444443,5.880497165510774
2194,59.166.0.5,149.171.126.9,*,*,smtp,*,*,11.166666666666666,2.891558595482912
2195,59.166.0.5,149.171.126.9,*,*,ssh,*,*,6.722222222222222,3.508807261030695
2196,59.166.0.5,149.171.126.9,*,*,unknown,*,*,166.83333333333334,22.821164640647847
2197,59.166.0.6,149.171.126.0,*,*,dns,*,*,51.333333333333336,9.422196016735047
2198,59.166.0.6,149.171.126.0,*,*,ftp,*,*,6.166666666666667,2.7537852736430515
2199,59.166.0.6,149.171.126.0,*,*,http,*,*,25.5,5.570258322356135
2200,59.166.0.6,149.171.126.0,*,*,smtp,*,*,10.055555555555555,3.908284963769235
2201,59.166.0.6,149.171.126.0,*,*,ssh,*,*,5.444444444444445,2.2166597048066667
2202,59.166.0.6,149.171.126.0,*,*,unknown,*,*,155.5,23.4574082114798
2203,59.166.0.6,149.171.126.1,*,*,dns,*,*,47.55555555555556,7.33501664182178
2204,59.166.0.6,149.171.126.1,*,*,ftp,*,*,6.055555555555555,2.0404852969118843
2205,59.166.0.6,149.171.126.1,*,*,http,*,*,28.5,6.066758241067099
2206,59.166.0.6,149.171.126.1,*,*,smtp,*,*,9.833333333333334,3.685557397915997
2207,59.166.0.6,149.171.126.1,*,*,ssh,*,*,6.944444444444445,4.115988098220324
2208,59.166.0.6,149.171.126.1,*,*,unknown,*,*,159.11111111111111,18.302667956366022
2209,59.166.0.6,149.171.126.2,*,*,dns,*,*,50.94444444444444,7.597311090278529
2210,59.166.0.6,149.171.126.2,*,*,ftp,*,*,6.388888888888889,2.189340055026448
2211,59.166.0.6,149.171.126.2,*,*,http,*,*,25.11111111111111,4.331908597692872
2212,59.166.0.6,149.171.126.2,*,*,smtp,*,*,10.444444444444445,3.130889511912305
2213,59.166.0.6,149.171.126.2,*,*,ssh,*,*,6.444444444444445,3.235604395235786
2214,59.166.0.6,149.171.126.2,*,*,unknown,*,*,169.88888888888889,20.302952409519406
2215,59.166.0.6,149.171.126.3,*,*,dns,*,*,52.333333333333336,7.0
2216,59.166.0.6,149.171.126.3,*,*,ftp,*,*,5.388888888888889,2.6902888917340557
2217,59.166.0.6,149.171.126.3,*,*,http,*,*,25.555555555555557,5.304319227680005
2218,59.166.0.6,149.171.126.3,*,*,smtp,*,*,10.777777777777779,3.675074535231384
2219,59.166.0.6,149.171.126.3,*,*,ssh,*,*,6.166666666666667,3.419714088113865
2220,59.166.0.6,149.171.126.3,*,*,unknown,*,*,166.05555555555554,29.309596877743004
2221,59.166.0.6,149.171.126.4,*,*,dns,*,*,54.27777777777778,9.555717052898842
2222,59.166.0.6,149.171.126.4,*,*,ftp,*,*,5.944444444444445,2.391471472225654
2223,59.166.0.6,149.171.126.4,*,*,http,*,*,30.166666666666668,4.524623986832742
2224,59.166.0.6,149.171.126.4,*,*,smtp,*,*,10.5,2.852873794770615
2225,59.166.0.6,149.171.126.4,*,*,ssh,*,*,6.055555555555555,3.6586612946726573
2226,59.166.0.6,149.171.126.4,*,*,unknown,*,*,163.44444444444446,21.237341908958964
2227,59.166.0.6,149.171.126.5,*,*,dns,*,*,51.111111111111114,7.730810571910648
2228,59.166.0.6,149.171.126.5,*,*,ftp,*,*,5.5,1.9507833184532708
2229,59.166.0.6,149.171.126.5,*,*,http,*,*,26.88888888888889,5.269291422835279
2230,59.166.0.6,149.171.126.5,*,*,smtp,*,*,11.166666666666666,2.773886162848873
2231,59.166.0.6,149.171.126.5,*,*,ssh,*,*,7.444444444444445,3.1836775070876455
2232,59.166.0.6,149.171.126.5,*,*,unknown,*,*,148.33333333333334,17.92267341169342
2233,59.166.0.6,149.171.126.6,*,*,dns,*,*,47.72222222222222,7.815977621055445
2234,59.166.0.6,149.171.126.6,*,*,ftp,*,*,6.5,2.733536577809454
2235,59.166.0.6,149.171.126.6,*,*,http,*,*,25.333333333333332,6.574360974438673
2236,59.166.0.6,149.171.126.6,*,*,smtp,*,*,10.777777777777779,3.4408583482671165
2237,59.166.0.6,149.171.126.6,*,*,ssh,*,*,5.388888888888889,3.653596232768307
2238,59.166.0.6,149.171.126.6,*,*,unknown,*,*,159.33333333333334,16.428295373802143
2239,59.166.0.6,149.171.126.7,*,*,dns,*,*,48.833333333333336,6.652067347825035
2240,59.166.0.6,149.171.126.7,*,*,ftp,*,*,6.555555555555555,2.3386183533165767
2241,59.166.0.6,149.171.126.7,*,*,http,*,*,25.77777777777778,4.613453220450376
2242,59.166.0.6,149.171.126.7,*,*,smtp,*,*,9.61111111111111,2.360293976249778
2243,59.166.0.6,149.171.126.7,*,*,ssh,*,*,6.222222222222222,2.9543857334018515
2244,59.166.0.6,149.171.126.7,*,*,unknown,*,*,153.16666666666666,24.155169679019483
2245,59.166.0.6,149.171.126.8,*,*,dns,*,*,50.0,4.83045891539648
2246,59.166.0.6,149.171.126.8,*,*,ftp,*,*,6.0,2.8087165910587863
2247,59.166.0.6,149.171.126.8,*,*,http,*,*,26.444444444444443,4.91282021542981
2248,59.166.0.6,149.171.126.8,*,*,smtp,*,*,9.777777777777779,2.779999111821512
2249,59.166.0.6,149.171.126.8,*,*,ssh,*,*,6.388888888888889,3.6687704402442347
2250,59.166.0.6,149.171.126.8,*,*,unknown,*,*,161.16666666666666,26.01548684064082
2251,59.166.0.6,149.171.126.9,*,*,dns,*,*,46.833333333333336,7.932002689527196
2252,59.166.0.6,149.171.126.9,*,*,ftp,*,*,4.555555555555555,2.1140330656044943
2253,59.166.0.6,149.171.126.9,*,*,http,*,*,25.5,6.808899405271832
2254,59.166.0.6,149.171.126.9,*,*,smtp,*,*,10.777777777777779,3.0469576001782417
2255,59.166.0.6,149.171.126.9,*,*,ssh,*,*,6.555555555555555,4.01693944056116
2256,59.166.0.6,149.171.126.9,*,*,unknown,*,*,143.5,19.75474626513841
2257,59.166.0.7,149.171.126.0,*,*,dns,*,*,50.55555555555556,5.52994095027969
2258,59.166.0.7,149.171.126.0,*,*,ftp,*,*,5.888888888888889,1.9969111950679366
2259,59.166.0.7,149.171.126.0,*,*,http,*,*,28.444444444444443,5.198527806795371
2260,59.166.0.7,149.171.126.0,*,*,smtp,*,*,10.444444444444445,3.286710990610898
2261,59.166.0.7,149.171.126.0,*,*,ssh,*,*,5.611111111111111,2.497529643665447
2262,59.166.0.7,149.171.126.0,*,*,unknown,*,*,161.94444444444446,19.271372615076896
2263,59.166.0.7,149.171.126.1,*,*,dns,*,*,49.5,4.775516260631468
2264,59.166.0.7,149.171.126.1,*,*,ftp,*,*,6.055555555555555,1.899480110808751
2265,59.166.0.7,149.171.126.1,*,*,http,*,*,25.166666666666668,4.633812924819281
2266,59.166.0.7,149.171.126.1,*,*,smtp,*,*,12.166666666666666,3.547299442298794
2267,59.166.0.7,149.171.126.1,*,*,ssh,*,*,6.055555555555555,4.047938051543749
2268,59.166.0.7,149.171.126.1,*,*,unknown,*,*,157.88888888888889,20.01635134053293
2269,59.166.0.7,149.171.126.2,*,*,dns,*,*,50.111111111111114,8.31924735437106
2270,59.166.0.7,149.171.126.2,*,*,ftp,*,*,6.166666666666667,1.863389981249825
2271,59.166.0.7,149.171.126.2,*,*,http,*,*,25.88888888888889,6.573421981221795
2272,59.166.0.7,149.171.126.2,*,*,smtp,*,*,10.722222222222221,3.2284422723928086
2273,59.166.0.7,149.171.126.2,*,*,ssh,*,*,4.611111111111111,2.7312774562848565
2274,59.166.0.7,149.171.126.2,*,*,unknown,*,*,164.83333333333334,22.908634956180947
2275,59.166.0.7,149.171.126.3,*,*,dns,*,*,50.666666666666664,6.557438524302
2276,59.166.0.7,149.171.126.3,*,*,ftp,*,*,6.333333333333333,2.357022603955158
2277,59.166.0.7,149.171.126.3,*,*,http,*,*,29.444444444444443,4.536545702798579
2278,59.166.0.7,149.171.126.3,*,*,smtp,*,*,9.722222222222221,3.1056499687497077
2279,59.166.0.7,149.171.126.3,*,*,ssh,*,*,7.333333333333333,4.521553322083512
2280,59.166.0.7,149.171.126.3,*,*,unknown,*,*,163.55555555555554,21.135074119214515
2281,59.166.0.7,149.171.126.4,*,*,dns,*,*,50.05555555555556,8.87863992476214
2282,59.166.0.7,149.171.126.4,*,*,ftp,*,*,5.611111111111111,2.2395160411940416
2283,59.166.0.7,149.171.126.4,*,*,http,*,*,27.22222222222222,3.4889596595794625
2284,59.166.0.7,149.171.126.4,*,*,smtp,*,*,11.722222222222221,3.228442272392808
2285,59.166.0.7,149.171.126.4,*,*,ssh,*,*,6.444444444444445,3.654863156310784
2286,59.166.0.7,149.171.126.4,*,*,unknown,*,*,161.5,19.670197423174653
2287,59.166.0.7,149.171.126.5,*,*,dns,*,*,51.666666666666664,7.2033942616581035
2288,59.166.0.7,149.171.126.5,*,*,ftp,*,*,5.777777777777778,1.9594657876164887
2289,59.166.0.7,149.171.126.5,*,*,http,*,*,27.11111111111111,5.526591162420395
2290,59.166.0.7,149.171.126.5,*,*,smtp,*,*,10.055555555555555,2.120592742665813
2291,59.166.0.7,149.171.126.5,*,*,ssh,*,*,6.833333333333333,2.5873624493766707
2292,59.166.0.7,149.171.126.5,*,*,unknown,*,*,159.33333333333334,21.868292622475632
2293,59.166.0.7,149.171.126.6,*,*,dns,*,*,52.111111111111114,6.8790251965173805
2294,59.166.0.7,149.171.126.6,*,*,ftp,*,*,5.722222222222222,1.8500917561496348
2295,59.166.0.7,149.171.126.6,*,*,http,*,*,25.333333333333332,5.0
2296,59.166.0.7,149.171.126.6,*,*,smtp,*,*,10.055555555555555,3.00873214756689
2297,59.166.0.7,149.171.126.6,*,*,ssh,*,*,6.611111111111111,3.561193446786077
2298,59.166.0.7,149.171.126.6,*,*,unknown,*,*,156.11111111111111,22.609950830181166
2299,59.166.0.7,149.171.126.7,*,*,dns,*,*,49.55555555555556,7.783331350622318
2300,59.166.0.7,149.171.126.7,*,*,ftp,*,*,5.722222222222222,2.328699101681632
2301,59.166.0.7,149.171.126.7,*,*,http,*,*,26.944444444444443,5.410609148517817
2302,59.166.0.7,149.171.126.7,*,*,smtp,*,*,10.555555555555555,3.235604395235786
2303,59.166.0.7,149.171.126.7,*,*,ssh,*,*,5.888888888888889,3.0711722135745005
2304,59.166.0.7,149.171.126.7,*,*,unknown,*,*,153.16666666666666,22.47035083541569
2305,59.166.0.7,149.171.126.8,*,*,dns,*,*,49.333333333333336,4.96655480858378
2306,59.166.0.7,149.171.126.8,*,*,ftp,*,*,5.277777777777778,1.6263645742560497
2307,59.166.0.7,149.171.126.8,*,*,http,*,*,24.22222222222222,5.563327896497798
2308,59.166.0.7,149.171.126.8,*,*,smtp,*,*,10.333333333333334,3.214550253664319
2309,59.166.0.7,149.171.126.8,*,*,ssh,*,*,5.0,3.366501646120693
2310,59.166.0.7,149.171.126.8,*,*,unknown,*,*,154.66666666666666,23.881652650797292
2311,59.166.0.7,149.171.126.9,*,*,dns,*,*,46.388888888888886,5.089628767174903
2312,59.166.0.7,149.171.126.9,*,*,ftp,*,*,6.666666666666667,2.8674417556808756
2313,59.166.0.7,149.171.126.9,*,*,http,*,*,26.27777777777778,5.61550982701339
2314,59.166.0.7,149.171.126.9,*,*,smtp,*,*,10.333333333333334,3.9015666369065416
2315,59.166.0.7,149.171.126.9,*,*,ssh,*,*,5.888888888888889,3.212629398844658
2316,59.166.0.7,149.171.126.9,*,*,unknown,*,*,157.11111111111111,24.742875268311277
2317,59.166.0.8,149.171.126.0,*,*,dns,*,*,49.27777777777778,9.77982933022837
2318,59.166.0.8,149.171.126.0,*,*,ftp,*,*,6.222222222222222,2.719386277893426
2319,59.166.0.8,149.171.126.0,*,*,http,*,*,28.22222222222222,5.328701692569688
2320,59.166.0.8,149.171.126.0,*,*,smtp,*,*,11.944444444444445,2.460176647276059
2321,59.166.0.8,149.171.126.0,*,*,ssh,*,*,6.722222222222222,3.8987969021161666
2322,59.166.0.8,149.171.126.0,*,*,unknown,*,*,161.55555555555554,21.092974665677517
2323,59.166.0.8,149.171.126.1,*,*,dns,*,*,51.388888888888886,6.600832345569837
2324,59.166.0.8,149.171.126.1,*,*,ftp,*,*,6.5,2.4324199198877374
2325,59.166.0.8,149.171.126.1,*,*,http,*,*,26.27777777777778,6.8783521569531265
2326,59.166.0.8,149.171.126.1,*,*,smtp,*,*,10.055555555555555,3.47166662221511
2327,59.166.0.8,149.171.126.1,*,*,ssh,*,*,5.833333333333333,2.967415635794143
2328,59.166.0.8,149.171.126.1,*,*,unknown,*,*,159.66666666666666,19.142738687148306
2329,59.166.0.8,149.171.126.2,*,*,dns,*,*,52.666666666666664,7.859884081701064
2330,59.166.0.8,149.171.126.2,*,*,ftp,*,*,5.333333333333333,1.2909944487358056
2331,59.166.0.8,149.171.126.2,*,*,http,*,*,25.11111111111111,5.476098457934048
2332,59.166.0.8,149.171.126.2,*,*,smtp,*,*,11.11111111111111,2.7261875880856214
2333,59.166.0.8,149.171.126.2,*,*,ssh,*,*,7.055555555555555,3.256996268244412
2334,59.166.0.8,149.171.126.2,*,*,unknown,*,*,157.61111111111111,24.57672541448037
2335,59.166.0.8,149.171.126.3,*,*,dns,*,*,50.888888888888886,8.614515456089789
2336,59.166.0.8,149.171.126.3,*,*,ftp,*,*,6.055555555555555,3.407055134769325
2337,59.166.0.8,149.171.126.3,*,*,http,*,*,24.944444444444443,4.636476418601405
2338,59.166.0.8,149.171.126.3,*,*,smtp,*,*,10.11111111111111,3.264095738126307
2339,59.166.0.8,149.171.126.3,*,*,ssh,*,*,5.944444444444445,3.6889056224520065
2340,59.166.0.8,149.171.126.3,*,*,unknown,*,*,164.72222222222223,30.52286129654943
2341,59.166.0.8,149.171.126.4,*,*,dns,*,*,50.27777777777778,5.194073070503379
2342,59.166.0.8,149.171.126.4,*,*,ftp,*,*,5.555555555555555,2.454524670486058
2343,59.166.0.8,149.171.126.4,*,*,http,*,*,28.11111111111111,6.598727898356107
2344,59.166.0.8,149.171.126.4,*,*,smtp,*,*,9.944444444444445,3.4395125982586903
2345,59.166.0.8,149.171.126.4,*,*,ssh,*,*,5.333333333333333,3.5433819375782165
2346,59.166.0.8,149.171.126.4,*,*,unknown,*,*,159.55555555555554,17.085478636752136
2347,59.166.0.8,149.171.126.5,*,*,dns,*,*,50.388888888888886,8.446819841342585
2348,59.166.0.8,149.171.126.5,*,*,ftp,*,*,5.166666666666667,2.140872096444188
2349,59.166.0.8,149.171.126.5,*,*,http,*,*,26.11111111111111,5.258737584977436
2350,59.166.0.8,149.171.126.5,*,*,smtp,*,*,11.277777777777779,2.88300683229536
2351,59.166.0.8,149.171.126.5,*,*,ssh,*,*,6.888888888888889,4.094561282819618
2352,59.166.0.8,149.171.126.5,*,*,unknown,*,*,155.05555555555554,13.749635236463638
2353,59.166.0.8,149.171.126.6,*,*,dns,*,*,48.833333333333336,7.440504761849905
2354,59.166.0.8,149.171.126.6,*,*,ftp,*,*,5.666666666666667,2.3333333333333335
2355,59.166.0.8,149.171.126.6,*,*,http,*,*,25.944444444444443,5.071403730967309
2356,59.166.0.8,149.171.126.6,*,*,smtp,*,*,11.166666666666666,3.7006005518624194
2357,59.166.0.8,149.171.126.6,*,*,ssh,*,*,6.111111111111111,3.3646675399392714
2358,59.166.0.8,149.171.126.6,*,*,unknown,*,*,156.27777777777777,28.177622239318357
2359,59.166.0.8,149.171.126.7,*,*,dns,*,*,48.166666666666664,8.616843969807045
2360,59.166.0.8,149.171.126.7,*,*,ftp,*,*,5.0,2.788866755113585
2361,59.166.0.8,149.171.126.7,*,*,http,*,*,24.61111111111111,4.043360660650837
2362,59.166.0.8,149.171.126.7,*,*,smtp,*,*,11.0,2.886751345948129
2363,59.166.0.8,149.171.126.7,*,*,ssh,*,*,5.722222222222222,3.884521356980742
2364,59.166.0.8,149.171.126.7,*,*,unknown,*,*,149.33333333333334,21.71532996653644
2365,59.166.0.8,149.171.126.8,*,*,dns,*,*,47.833333333333336,5.469613027140646
2366,59.166.0.8,149.171.126.8,*,*,ftp,*,*,5.777777777777778,2.75994274408316
2367,59.166.0.8,149.171.126.8,*,*,http,*,*,26.444444444444443,6.387681045246582
2368,59.166.0.8,149.171.126.8,*,*,smtp,*,*,10.5,1.707825127659933
2369,59.166.0.8,149.171.126.8,*,*,ssh,*,*,6.0,3.8873012632302
2370,59.166.0.8,149.171.126.8,*,*,unknown,*,*,143.72222222222223,16.729234410176016
2371,59.166.0.8,149.171.126.9,*,*,dns,*,*,48.94444444444444,8.044820433202293
2372,59.166.0.8,149.171.126.9,*,*,ftp,*,*,5.5,3.0776975521032313
2373,59.166.0.8,149.171.126.9,*,*,http,*,*,25.833333333333332,5.727613425813194
2374,59.166.0.8,149.171.126.9,*,*,smtp,*,*,10.444444444444445,2.793290019994785
